biopolymer_type,pore_size,porosity,printing_method,layer_thickness,material_composition,density,compressive_strength,elastic_modulus,degradation_rate,cell_viability,bone_regeneration_score
PLA,656.2925211211306,46.96321508474154,SLS,100.76183871765886,0.052927626762016476,0.7112719560412608,30.156694922829626,2291.0522237326572,19.26187651405264,45.24508437277511,3.5336207712231302
Gelatin,418.591869084934,84.12769607586324,salt leaching,306.1805874992835,0.572266747671324,0.3777735543807438,10.779423584528018,1258.6059802777747,3.267709041230077,81.42778481439807,6.410915520529778
Gelatin,207.1112015755672,56.106691582738485,SLA,117.64299171266335,0.22101723187035807,0.767180859065301,18.60157005996562,3327.914792649347,2.5898854829833082,67.82560967104295,4.387531872858153
Chitosan,132.2800602285188,36.94429527357432,SLS,186.64796782084886,0.3673505952516729,1.2881420028121178,62.28528844622743,13064.591254909878,8.12533596598514,56.51226032901104,3.708356971954038
PGA,447.01792062046474,45.09269960368305,electrospinning,90.22526954029051,0.30140519009626415,1.1081810901443676,63.99700081033839,8749.164740710254,2.6669516393619164,71.18015653616564,3.3938591620893694
PLA,110.93718625216465,68.66880464851208,electrospinning,196.59434126334244,0.3033509994487681,0.5700398963530007,25.916672261574718,3165.560973026694,16.412430801377486,75.76836672046633,6.1738745651089655
PLA,199.38703128414798,56.67385212538413,SLA,235.52484562346478,0.44283230244355687,0.9037009939943665,41.665957057783224,6781.555817316849,19.837359937857123,71.63626533461564,5.0263386393774825
PLGA,268.9944924196537,68.64134617369261,salt leaching,333.43945011029865,0.07626227160354632,0.4634917886440633,11.460562450153027,809.459356703723,5.8668213661474535,72.15877284088346,7.055340419708426
Chitosan,551.5178235850225,43.85898290396564,freeze drying,216.47625531657184,0.3150158131243666,1.0954671319718652,44.37451772304056,8532.89426250138,9.09752134547323,67.40337762787476,3.9228619396482958
Chitosan,83.67877147045049,51.302697314592784,SLA,360.45899776330333,0.21471018175699233,0.8647388550322345,27.96130274890416,4603.1788171757,7.246988003824161,57.405221049032995,4.0637254321423315
PLA,238.97160772342195,45.8744091344969,SLA,286.5610650972146,0.21964942475493024,0.8982306352864922,46.63944564506879,6620.13430183542,20.694931500963605,60.91227036482753,4.854600143539076
PLGA,431.4866462120019,62.989791817700606,freeze drying,91.03729824545817,0.40434454668291175,0.7668010425298397,35.725305790725564,5406.244586094184,6.5399516002702915,80.41316258735039,5.243870506047402
Chitosan,338.63458863081087,89.508929674544,SLS,178.64915873780495,0.05312266939663068,0.156627973615414,1.6376134778585834,82.37379496945043,8.04031120242723,71.01350065988532,7.398707723101203
PLGA,473.58634619980444,83.75091486149235,SLA,193.3110574648152,0.17305730829042082,0.2686353560021641,5.722666212537184,426.1460523786449,5.940646609238467,69.57692520197313,7.013308472135971
PGA,145.9939433048649,31.289276601094016,FDM,273.5018870404932,0.1684727628467955,1.238803411616355,85.43284624693148,9573.067579721368,2.6241047326292732,55.24720205727059,2.193525806489492
PCL,749.6373505765293,90.21927695205754,SLS,211.56035696280233,0.33915707602347217,0.17849916757716897,3.4548864331345586,259.5280529715715,24.0,52.25698894502118,5.911029870875198
PCL,93.11094155954265,43.178432323671856,FDM,102.27198210672735,0.5385857743207694,1.264202874796715,77.15286270976173,15718.318815666004,24.0,69.74228212256384,3.266875718794387
Chitosan,293.98912093072886,51.09607592561641,freeze drying,271.14557732486657,0.13152625798249892,0.7972175643892386,21.863972094401756,3161.241820150439,7.3839420963330635,72.39409649448599,5.42228292265529
PLGA,64.37967878981533,47.30530148907198,SLA,157.24064023678605,0.3023905129643163,0.994521182175709,48.10140851231229,7953.956616182882,6.575464111082193,56.590204974997654,3.4916838840227844
Gelatin,790.9171002377949,44.50072741530285,FDM,360.8971240003112,0.026168353748417878,0.7753820226533836,7.767058857715587,822.8421102036415,2.9179081570647916,49.49136518484467,4.33655501523814
PCL,168.9416555619665,82.96379798771612,FDM,315.01762805620723,0.16397811343563817,0.2510754765756093,5.125165882248205,386.3610545755523,24.0,64.64569852555027,8.378003509161644
Chitosan,407.7744552364134,82.85990035126342,SLA,190.01850255436102,0.17472214659371102,0.2923696076428161,6.541029590207006,606.2420312996741,8.297127551365977,71.46767944381453,8.449769442561694
PLA,329.7409159032445,89.84224537379868,electrospinning,185.6819531568923,0.0413069993939611,0.1339702569208968,2.3140569821325574,69.82610730681999,14.422507220172873,67.83291294986022,6.752918387008449
PGA,252.42368688060412,60.96939311812727,salt leaching,151.0063637676918,0.39981005792198815,0.8499665183030374,41.723987015938114,5516.266857992922,2.563742181045889,70.18259579284123,4.494620726220893
PCL,403.00593249980824,59.05346709322981,SLA,50.64888476853234,0.6931493350489212,1.0378981460230934,50.13427414805608,9105.668065130305,24.0,73.627335521278,5.34075522651797
Chitosan,274.45738076023383,49.513036247096146,salt leaching,397.18978096782945,0.1230709970887078,0.8155534094990519,23.84669093607054,3435.0283563147927,8.22923907443137,75.36530647590479,5.997004092263708
PGA,664.1318246734646,42.66543323986447,electrospinning,152.3197447243513,0.1103444473984884,0.9797089990229317,55.43315356740462,4485.4922292205265,2.350976180758617,49.03450615720282,1.9186696969153734
PLA,205.47792830458735,86.53777798932899,electrospinning,311.72428632538157,0.36506869920879365,0.26080109820012753,7.180644164145756,612.8952352570532,17.212880577779604,71.8547001107269,7.560128252101038
PLA,414.73780099365297,85.10106668456777,SLS,124.9760032535439,0.4107815361984557,0.30164272136846315,8.071791293893458,752.8561272940348,21.093261860999295,67.50759098560009,7.437282420994709
Chitosan,647.6770124706927,33.07935729279102,electrospinning,395.51859104654017,0.4650629694633766,1.4815294721776402,79.36645501736315,17831.613087934882,8.781601511594378,59.93307899740071,3.2930293525721996
Chitosan,139.20794343503715,92.21519995392045,SLA,144.62968390767034,0.08656954888465128,0.12078091663767435,1.4356443328880168,72.80772347455675,7.922090753397537,61.45860333770642,5.354494746985127
PGA,62.94237916007604,42.75617453470058,freeze drying,50.885288878167614,0.6357036208052954,1.465350264915084,108.14305169561182,21068.68388258196,3.372045510446632,71.49851258404755,2.2443399476729997
Gelatin,142.01340352501666,73.68178071953449,electrospinning,344.60938096507994,0.11950155154746821,0.41190718496996265,6.2875986752849675,786.4214859107777,2.837133056975039,66.24540008378278,6.052131351834867
PCL,246.16059185214965,41.0186695706972,electrospinning,262.4917945505877,0.5506441803680062,1.3265146467582398,76.72505522542285,16000.44147952786,24.0,67.48644218235297,4.0125212847712035
Gelatin,211.71416872183121,91.56235914766866,freeze drying,222.5226228227648,0.37478942887313205,0.17083024623594678,2.6342577304286565,218.06912217536254,2.5881184702244315,85.37285177809677,6.087031025693443
PCL,797.1469342811217,74.37497742058684,FDM,267.0539395490039,0.5715048385541808,0.5870352375977854,23.042984329160372,3191.9531472383965,24.0,68.50945683225024,4.611827630127232
PGA,272.0866735973164,73.37620061409741,salt leaching,242.3080230601274,0.339405350042338,0.5537315417947836,23.3170045627198,2354.8031539904805,2.920346557295429,85.6176440663855,5.547157074498735
PGA,260.3810560441291,30.409821510746742,FDM,349.3336701330391,0.16686543429127926,1.2528472956530485,75.23369938561169,8439.019036258105,2.815063043038698,57.41568989856732,2.7344093217262793
PCL,220.51232962233715,92.88222639066767,freeze drying,275.13343838238603,0.2952227859065929,0.12363015336256554,2.11169881828983,129.5667944342598,24.0,76.37098380676929,7.321359874062462
PLA,682.9997730702472,88.84460823686712,freeze drying,240.29292361322598,0.14531017174701383,0.16928780301926355,3.746824451807782,202.8243285581997,16.721681258253124,69.69399996330026,6.978331171110917
Gelatin,210.36828340212062,64.62506837521587,electrospinning,83.53053081019974,0.3631813064441506,0.7088168268260943,27.693212308331898,4682.093966956005,2.8005153510466503,79.81876088186766,4.753310286469469
PCL,101.6685505393874,75.28733913831205,freeze drying,176.67580649245755,0.21100919594601522,0.38751267076345935,10.746293908479068,1087.2420508675925,24.0,81.9630295489442,6.865102285085296
Gelatin,778.904401197166,85.03742671100433,freeze drying,205.69752137385748,0.28304075677691476,0.27822506460829455,5.860979969349496,629.8260324011363,2.4345185415673876,76.05422298667838,5.944297260787728
PGA,555.7015172107375,85.67403153517928,SLS,89.31471629667254,0.3612534576896476,0.3030272689230002,8.942410427775734,682.795630511724,2.905008724647382,64.46305627448588,5.842335596183439
PLA,633.0483841490158,58.2717076638608,SLA,399.3204095072875,0.06741693838086213,0.5711628248895603,22.532680034365992,1680.1201197113344,19.348628322023224,52.57055379244844,4.4813949351333155
PLGA,213.5207801711438,77.61168333385095,electrospinning,127.54334465668494,0.044448034967743556,0.3180150552714283,7.412912013016233,339.28553405400567,5.902430477779376,68.57580563851108,7.409625294728752
PLA,288.5737069065621,32.88367576596191,salt leaching,147.53054945943046,0.1858250006792649,1.070455538532928,63.53088384930898,9374.979827246707,19.31741954211951,61.96392676247674,3.9398237284653996
PLGA,379.3333955004413,68.68197958037933,electrospinning,164.68551373065722,0.028909701701334063,0.4360491163934731,11.080787923937367,492.3875305801565,5.584385719125855,69.93203581276185,7.8423487629749
PCL,334.1566807976239,30.824102891774626,electrospinning,165.02533398303333,0.03672905235733798,0.8430063630815949,29.705360550893868,1840.3798833711612,24.0,57.24246138198777,4.307801718019032
PLGA,370.2743063813165,55.67333396416176,salt leaching,62.25434375380555,0.6097785945063084,1.0832104081523921,66.99513191275878,12263.564224324702,7.534288423424449,79.98945580730444,5.370093497467953
PLGA,101.2628748376516,77.70826249602769,freeze drying,84.69109121114404,0.3134942095892265,0.4251980669413564,13.39587692617918,1457.725263068126,5.4950476566721225,82.79148956690301,5.9500538403652286
PLGA,266.9564473777781,55.297867607714466,FDM,371.97485695417447,0.08977088644465277,0.6716429699764989,19.950164222061783,1822.8205892073534,5.411604361289073,64.49841277445583,4.935927585318972
PCL,797.9731330530984,56.13599724068987,FDM,352.3609369672536,0.0466743811862363,0.5432917015562013,15.193335296870616,884.366864027693,24.0,48.917552284752674,5.176049693713256
PGA,598.9263606939547,66.21595422481751,SLS,309.8457731193766,0.3112961525078761,0.6872687645089134,29.96554818979042,3266.0997972298997,2.9876801784678255,57.78038524668543,3.7808014766213938
Gelatin,149.83120827998818,32.41224112740275,freeze drying,199.38010060405722,0.6099784545422332,1.6545221254355025,109.01261099293787,26353.333333541792,2.8689009333062696,65.72595322232746,2.349164580867371
PCL,261.44972586569634,41.71599849315146,FDM,274.7993055789483,0.5380778216380829,1.2961464550248896,70.88910354824338,14623.92317963725,24.0,72.8658184193908,4.354672294040677
PGA,222.57414037038507,54.26381354840245,FDM,67.72023850257199,0.004815993321336038,0.7033319484390497,30.63665528819205,803.7400416737777,2.2359422991917146,64.80598007032292,4.974280607700326
PCL,758.1484794731654,93.16217582113342,electrospinning,320.2118536536967,0.18332265218170574,0.10342632452364375,1.526397274007053,76.60889541063925,24.0,62.84275697437009,4.957612434121504
Chitosan,641.11473396094,84.80513363386972,SLS,337.44813549297663,0.06207132552292859,0.22923352531438979,3.3551872154985887,213.53988164444266,6.886126678164709,51.44912324336041,6.438629026415805
PGA,430.0545957247836,55.449872826296925,FDM,296.4467344372026,0.2620093815061446,0.87071227627985,51.68938795541952,5922.929475887767,2.9231894459168313,63.88253014597454,3.8613183302988867
Chitosan,181.74045059776003,90.62592673438748,SLA,76.95885308127474,0.27846949315068037,0.17691891076164346,2.8309186209235615,216.91135446304006,7.882987471575766,77.01753812923512,7.792872099472152
PLGA,104.06929388366943,45.255969453429515,freeze drying,221.88418212150697,0.27858389058569,1.0096095801137435,44.727748611521605,7334.073073441185,7.638390920475434,66.03917734786359,4.1926943581911695
Chitosan,678.8074945745075,62.13016334024725,FDM,348.68088231437014,0.08225135039327182,0.5846875043141911,14.451356657250285,1590.1934579439458,8.54981245426872,60.44978590318323,6.239701777384654
Gelatin,93.03275851541372,73.0721314047834,freeze drying,317.5581321803842,0.08929971380566418,0.4068099432965128,5.07613221002515,599.7759446493609,2.486600762246469,71.83719057766498,6.5443956831708805
PLA,394.5408583280317,69.3713451353881,salt leaching,379.1790067659606,0.7091430789826219,0.7946492038827182,44.37283983802642,6873.854545877482,22.325888545044734,87.46882378008414,5.727859126966275
Chitosan,643.6988491058861,50.934508464012055,salt leaching,398.52995193200036,0.22029932421648243,0.8760760374890657,28.330921495229543,4710.708194234103,9.262722435087563,60.12361259931164,4.297951666834562
PLA,234.51313840518063,57.23365811895545,freeze drying,179.36223657847728,0.11151347832733027,0.6213909889101317,24.014112397050894,2263.5318708948093,18.695267269220047,74.1093910630756,6.1294437751168624
PCL,80.88229831535425,40.96788912032896,SLS,112.68764085115842,0.43677896391469295,1.192886553338019,59.44366752706286,11758.463533732624,24.0,60.03117568202058,3.0083704642347504
Chitosan,523.0839029469789,30.646809088218,salt leaching,330.6196719094005,0.0641719849486053,1.0488289814231988,26.464035893034943,3637.2789934944058,7.689803880258033,59.954233136072446,4.427247444320154
PCL,587.0905978482459,76.06018106356464,SLS,399.2037843370862,0.23942925131344625,0.3890353799590148,10.509661490104907,1098.9737655213023,24.0,65.37652188885349,7.122050137588694
Chitosan,337.02479157652704,30.670627704728886,freeze drying,59.13644429849445,0.5795728925289342,1.6737861468055442,123.27182472485349,29076.231266684797,7.937185012056432,77.97442839488326,4.9261261997588495
Gelatin,112.17510015040745,80.19408429450664,freeze drying,221.6213724192947,0.4763858638716228,0.4372145107605003,13.875979786674268,1790.4002311059123,3.0818851101621614,86.6701241079202,5.677527690022247
Gelatin,690.6692271981779,88.48986486281629,electrospinning,323.61368261703547,0.25439435051917175,0.20809286469899155,2.8675070496131014,267.17747749545725,2.8941539576017274,67.75614624631517,6.086799420773721
Chitosan,335.0708341516841,40.82209593359972,SLA,393.6167242287871,0.046181689403773804,0.8763170296699183,23.21808131293233,2653.4730241418374,7.256632483690397,59.13849506611549,5.6230459472915415
PCL,794.0165202658873,71.85893079366923,salt leaching,156.07632444344688,0.11555035333731253,0.3874120377386171,8.959610833502701,729.6865945433156,24.0,67.22225757790336,6.035033980959619
Gelatin,309.8971394514628,72.00327225626532,salt leaching,106.7779756261759,0.322251304600533,0.5403515012597782,14.892903443512475,2216.9060475668116,2.9484095297547346,80.5223436254817,6.0282196455279005
PLA,731.3561495478068,45.28787970668393,electrospinning,287.11037238501075,0.1834420854855582,0.8701275456928235,45.040481460403896,5968.460769346515,17.268587059913116,58.657845714567664,3.1448656592798914
PCL,213.50948594960346,36.61691814280884,freeze drying,229.17139298023275,0.04376634225866117,0.7813559026269487,29.495261353643883,1975.068211208134,24.0,69.19123355491502,4.411779038663685
PLGA,740.0890468926779,78.23938766082608,SLA,155.67352407191973,0.09609405470533192,0.3294404903979424,6.527033868861325,430.0894588117937,6.065243720208709,55.48636381522526,6.137717308509689
PGA,273.8553832878378,54.18554727802921,electrospinning,333.10083323820476,0.25587132910306737,0.890867326189778,53.67917313390158,6160.648566289874,3.067029003808212,80.31500647134692,4.102311418018197
PGA,703.4129430057512,32.87711788957293,FDM,143.13071717399336,0.5181521693443538,1.5904139413357767,107.7963694585443,20956.80792765409,2.929454131424919,45.06544635151386,1.2280740073455911
Chitosan,413.32999052379944,71.97024517193442,salt leaching,69.04308973555632,0.06581024374976871,0.42469785504884,8.506915132963671,749.3959048982263,7.832630302282699,78.28826923046284,9.124307968139982
Chitosan,429.1337515713798,72.56899062225555,electrospinning,154.1582648795745,0.06476925074109365,0.41512613496661954,8.420491681885972,730.0410087068672,7.201335907596631,74.67482439307099,8.460599840853922
Gelatin,198.49513046676716,67.04859332207457,salt leaching,309.1271893139749,0.4510796470429565,0.7123907502412488,28.850902481671046,4784.416764431156,2.73571249517384,77.34625246876571,4.86712024665938
PGA,358.3852927915233,83.67510605281541,SLA,77.79722884903573,0.01046919524482204,0.2525395951256865,6.52700116019318,113.80018350249583,2.589925937011477,57.28847604786916,7.339743544374524
PLGA,229.84338034655735,66.31598182092986,SLA,127.02009251025022,0.19060634092793588,0.5675748564963535,17.388552049752654,1940.162161796576,7.046953789738624,76.25956332107829,6.08916715562856
PLA,473.4334472379236,87.13216648532892,electrospinning,380.9723258504225,0.07955967071748642,0.1791149629898675,3.708575354565975,165.01739735558954,15.269605382249884,65.16503648344474,8.642930824482574
Chitosan,768.5041393158316,48.89008240888211,salt leaching,277.63912689140676,0.07251678535748796,0.7803995674385452,22.698200180247778,2786.186118575588,9.196620458955982,59.41728559518292,4.432915918053986
Chitosan,736.973181865371,47.42283413550104,SLS,232.6800563555879,0.049902070311595645,0.7819952370886919,21.028648678570327,2321.292721993554,7.667856817219832,50.82826527773643,4.2915300155879565
Gelatin,320.4477748644314,82.2771946791602,freeze drying,308.3357749593851,0.19984732933192498,0.3030112674408476,5.304669351214483,595.0148324273806,2.4576345873115053,89.86360771174414,7.398005077015822
PLA,424.29793620006353,63.7562219816025,electrospinning,308.30215117047146,0.4638943507685631,0.7705565694070975,42.35400772555756,6392.608321144528,18.40010806708949,73.54813577220463,5.519847083589545
PLA,761.3939439870746,53.09476850047339,FDM,53.506390045987146,0.10523766134436018,0.6759062307696064,28.940074572684583,2783.8410128727046,16.291114849072414,54.14800486387327,4.096097204359907
PLGA,336.34210776814217,75.48811007897544,salt leaching,326.7389337680408,0.21867236458307515,0.42547664496442106,14.119044030995191,1418.7264739201576,6.497003253571742,70.56972000487467,7.030376979486086
PLA,77.03826037844864,61.10631747919352,salt leaching,176.00194033394064,0.11576536157020059,0.5682802005565194,21.853135660811706,1997.4406152846004,17.399604756598535,62.763958415337115,5.088894423690454
PGA,100.31559287612325,65.82782093349577,FDM,199.7016595752277,0.1278710711084516,0.5936223965748827,21.503404367654014,1457.5710948497563,2.216409721426392,61.28280211792382,4.401461577728847
PGA,602.1613616405198,53.240223722689336,freeze drying,63.488416688928154,0.23227386966557606,0.8913739787690195,41.50585028123787,4571.94547641154,2.518062450658755,62.923276756044515,3.286747746320786
Gelatin,55.56016911047,54.71207848655621,SLA,52.712710302951756,0.5410757263581079,1.0524624509379317,45.0148274059863,8850.613551625345,3.165212858192845,66.86545149266026,2.863974682144809
PLA,172.49966638635777,37.93376660749959,SLA,343.8088005801465,0.10306009820456426,0.8917954393416183,37.12740512282249,4070.057252757237,21.972156194384084,51.24635970175826,3.890570980908711
Chitosan,402.79306742015376,65.57353590025197,freeze drying,192.96102005344397,0.21140182284568781,0.6093322995307938,20.900047994636324,2882.0408670863467,7.762452225406069,77.28616837966968,6.852532499048538
PGA,398.23176260599564,70.60287360219417,electrospinning,354.24444010449815,0.25590683515750245,0.5716474282692678,27.319104626707745,2511.712348205047,2.9238246633806404,78.5684881971208,5.558537865081647
PGA,141.397278678524,74.09112256476536,salt leaching,79.49527942666656,0.17882985600665344,0.47146497405989013,18.370552007047024,1306.4567342842015,2.6648012539116475,76.85630288418979,4.815107317191515
Gelatin,149.43628017768114,81.3881145199052,salt leaching,361.04860005540473,0.23046726751482083,0.32847020099941177,6.204763088434452,726.6417445821928,2.5216765904560337,83.14782079226069,6.40461327327311
PLA,199.3593559956427,37.18507633945147,SLS,242.86345757657375,0.7145379062482875,1.63618265443169,126.22349434342762,28050.123936443095,23.00868414391407,66.2151625726262,3.4298824485423536
PLGA,567.1610041535395,52.382810156681664,SLS,52.39932814671423,0.10487178252455794,0.7284563062564567,23.61449603972829,2400.6754698024665,5.466596304032359,52.19662716280199,4.077280661918966
PLGA,88.26030842421518,47.90082643607832,electrospinning,174.32122579546115,0.20046447415929325,0.8871659308870686,36.79887538667174,5210.828300291846,6.5741851742363195,59.810937322646566,3.6207115669561625
Chitosan,582.1628370097292,54.033130579501076,SLS,239.84584252675725,0.19451440199083248,0.800007488929568,26.523300706176233,4139.527708899978,7.054025162521106,60.354426495046425,4.160521476290058
PCL,303.6196385233706,68.05774008270501,FDM,248.68423249794793,0.18898900132345936,0.4867754288787957,14.173617680270658,1557.718434264747,24.0,80.27812438270006,6.769898462123306
PLA,157.9925119357754,90.62187601057146,electrospinning,149.6356520266243,0.011067248511312312,0.11827112701824724,1.8225798757505451,36.801559261451544,17.06211183728861,65.88300008538994,5.233002055896389
Chitosan,303.3153257259022,34.744713949763415,salt leaching,300.14896706509217,0.3418199142306028,1.3039212396170552,66.167302537976,13934.117885307283,8.928195346807875,68.07527203589031,4.334887754157203
PLGA,683.5702728480721,89.09475138130563,FDM,274.61308876509025,0.09420115306762243,0.16472422608860354,2.883482643708999,133.21512080888863,5.91022397033113,58.05171965880493,5.986821727596816
PLA,69.85877309433631,46.49153031500279,electrospinning,331.5590864370984,0.2902124394641964,0.9601055533121949,51.45182532759727,8082.121453399088,20.09752494346017,68.00484706475264,3.938469762708358
PLGA,81.06540731652518,54.42161780395606,SLS,245.060787974556,0.059417201157677714,0.6597676536782368,19.301125225934427,1452.393604350362,6.164081257243424,56.00680967569545,4.720672916916261
Chitosan,471.7109805995699,76.14512434849287,freeze drying,356.16669824044016,0.25513606820911106,0.44047744479459844,13.460055839604628,1614.3114117356097,7.832813972375618,78.59546157846238,7.660359968223253
PGA,785.20235799949,36.18042292455022,electrospinning,205.2052945929805,0.5775170255766215,1.5735211849383632,115.57641686538236,22902.463185596338,3.3070201658782787,51.69392707890472,1.3983643870887097
PCL,505.7389559706101,36.50020900240536,freeze drying,215.0192334819417,0.1341221783568309,0.8978330493131662,43.17148433566416,5705.502153901137,24.0,65.56711460120752,3.7156184729498207
Chitosan,444.0563735872515,90.16147157874735,FDM,69.5107900778025,0.12255246717692211,0.15883977669729568,1.8306951423802895,116.2640664733086,7.370932560396249,74.58863731536805,7.221763574827523
PCL,792.2316869841736,66.64803018480082,SLA,181.1444401256988,0.10809356892447412,0.4541629800161541,11.383966150363841,973.5616212255521,24.0,57.58064062873402,5.499407921075264
PCL,740.1974442714981,35.13723245107628,salt leaching,243.03242515024837,0.3849182658136778,1.2432643116513653,75.56585938722125,15157.780185892345,24.0,56.35985253072044,2.5853160502293853
PLA,235.61406110530814,57.26240900603048,freeze drying,373.44006919080516,0.08758250256139179,0.6014386731237357,27.250784023747386,2305.5824248075955,16.534717083065466,69.16368473148776,5.610273870477847
PLA,461.35178928762963,88.42063859126519,SLS,290.87939154039,0.0879890054582637,0.1630442405074624,3.8755815507192404,171.0282629576563,18.32177981421161,58.378779090422675,8.366727452825465
Gelatin,224.80421982433595,45.666901819163364,FDM,189.06275056163474,0.19630723563618527,0.9254844709750253,27.429453733555082,5373.615007145182,3.013594492525696,66.37389663813254,3.5733125141231996
PLGA,349.1419448293727,65.79283801426338,freeze drying,297.35436643716366,0.028925918491499492,0.47628544239646214,9.915864818414613,460.6106505876228,5.327092820890405,79.05985968018337,7.513824355901609
Gelatin,192.76027197008378,48.28534370328628,SLA,373.85144218353093,0.09793869965432131,0.7893154514395007,15.796134788968706,2647.367531781777,2.9535762740819838,70.38524024493292,4.853418512949651
Gelatin,230.69246286267582,33.92840844653436,freeze drying,149.09578969282458,0.4665493741568278,1.446828360370455,86.39072897785064,20331.896772765027,3.368393877280197,82.60893374674387,3.206736815167149
PGA,116.87540316386442,91.8592231558756,SLS,269.8197717607966,0.08114904856544325,0.13525586970194872,2.3042212761366287,59.501819845676515,2.5946811972053134,57.53644851505,4.924566326759696
PLGA,413.0795315671815,35.73281748751336,SLA,75.29416448969859,0.17142064846297045,1.0605829156986526,43.50741520286069,6417.5206845363955,7.25804063310114,59.4736201249816,4.754807022015999
PGA,133.53742384007086,74.29861009345954,FDM,125.8384300770698,0.745063572577847,0.7034478095905975,30.785719719521754,4258.75606952127,2.947143331721892,64.56914087706264,4.457251100281912
PLGA,535.2066628930088,57.50549311929445,freeze drying,372.55049199310196,0.06589155105800364,0.6201069165551005,16.40628451041618,1254.7024414414689,5.697722025289262,62.829880855883815,5.257476955191526
PCL,614.3773618354858,84.94427412268193,freeze drying,220.78339366537006,0.17005503476887268,0.2237221161454276,5.430514802434596,391.2528233789494,24.0,71.4690994655822,8.105095094700483
Chitosan,87.65458963622991,69.50504231941188,salt leaching,342.40686618896405,0.23056985530361834,0.549975722176539,16.881121946377768,2236.8595152260377,7.56016331777243,69.72037781220357,5.67013040574501
PLA,702.2981238045589,69.54897219007916,SLA,341.8529749129902,0.21665817544665236,0.5036043096452776,22.10011688019333,2339.9691214805252,20.40647171197201,63.60750917529167,5.423028478925064
PGA,184.99726067440176,39.419556145205156,salt leaching,127.21337492453121,0.5315566280559889,1.4485521616561174,92.64673022022252,17294.175289454062,3.312174395730384,73.51972418759011,2.9125709192672735
Chitosan,456.68120469018675,91.81909693198837,SLS,69.17008772147393,0.31098058094909076,0.15905442775578588,2.4492287882182806,179.32739954010265,6.749900765765969,66.65703836748906,7.944297420354671
Gelatin,407.03057142197997,79.17963359625722,freeze drying,333.0705553150802,0.05743827774803029,0.3026008942401785,2.6020515728327727,236.54267999755663,2.607516470196033,80.32442357679156,7.3336510795436745
PCL,539.8410376871686,85.29530833616505,SLS,95.1353620908951,0.33884356121299686,0.2682696508536638,6.962417689528025,641.1105602069891,24.0,58.36466579046365,7.4441679448390765
PCL,654.5295875286641,72.14267052370656,SLA,158.6758454814933,0.19751328598741552,0.4292853858116809,15.422598690215688,1612.5510803686423,24.0,60.58907719719742,5.987326892798152
PGA,709.4598747889753,68.76604141558597,electrospinning,214.6245076955338,0.13977205490782812,0.5486028464443772,23.250926804561253,1583.2609991373965,2.789013648338394,56.38329535418862,4.155950612384036
Chitosan,743.4536864081389,71.32063312673293,SLS,197.23161366818553,0.17255968307462036,0.48811692924829436,12.411502086589133,1483.0707328744784,6.609703588612521,56.801774983267585,5.0765474954933545
PLGA,492.6238455882759,69.93377958993004,SLA,86.7469615988823,0.33310566508003286,0.584162986560057,23.7057000363069,3053.9907353258463,6.0448781040724695,65.59514440616562,5.374255749241943
PGA,182.80607877504102,93.89766307710687,SLS,222.6836523875917,0.08244480445996435,0.10151607170484409,1.8331727970017362,41.3295113056983,2.022161189367685,55.660823355447974,4.043870604725677
PGA,353.8564144216817,80.85751446752968,salt leaching,98.80153704893372,0.3549460085409161,0.40295171974629757,14.959977641382642,1309.2526510617276,2.9759252767368216,83.70094808300547,7.02843439351183
PGA,252.95622224538897,54.96556788184065,SLS,137.54274559328462,0.05180750234397217,0.7268233788576782,38.20421566765956,1854.1392004867596,2.2836439311758854,60.78003626162912,4.325213701945373
PLGA,316.29078437678436,83.03264291371808,SLS,200.60781511850539,0.14789954727762183,0.2727838911673928,5.6950058851327805,404.98354149378514,5.588794473451013,67.20841509215781,7.800846338372236
Chitosan,712.0360183149398,75.02590647525186,electrospinning,268.18366796419366,0.10192014572732278,0.39418116624685107,6.591242430232032,630.3785476187003,6.531171554868208,64.36196753752196,6.325427505649371
PCL,550.5597988371911,53.938931585316354,SLS,195.34884097280056,0.12007056211667369,0.6382873297918528,21.805482846544734,2318.6742100697024,24.0,51.0578540894122,4.772198138571024
PLGA,244.91701080593245,35.846502766220226,salt leaching,121.95493898504867,0.08613782321863543,0.9596782340574566,36.53661039050762,3919.1733782839956,6.147126670218399,65.15444075608234,4.068270949830192
Chitosan,767.9728775618795,67.06607875578908,FDM,356.07212708718424,0.18306280424715915,0.5665819770308087,15.45137570324312,2009.6078918313965,8.518870693931902,58.70822362179943,5.839822846889061
PCL,699.3258015602339,77.41312335161305,freeze drying,103.39874094134571,0.08958260361810039,0.29918873154018616,7.758659431535188,490.9327375848607,24.0,67.01217775645569,6.84220596025291
PCL,410.46134015353107,94.15185960962599,SLS,370.13585648586513,0.11503326970672655,0.08044945822149678,0.9329273213605418,34.553561771788466,24.0,56.27270662720365,4.886239137512489
Gelatin,84.73770435998793,61.2973063196052,electrospinning,166.83107912915077,0.0644662645934405,0.5673966903283556,7.586476718260154,977.3617585445396,2.53325413914216,72.88919017042451,5.094048294019615
Gelatin,398.1385445505425,79.143762626804,salt leaching,382.8894511401792,0.07421844472671173,0.309421719550561,3.1744943885764396,313.58174718503795,2.3758178793627485,74.60406937863907,7.651161794047435
