source_doi,source_title,biopolymer_type,material_composition,pore_size_um,porosity_pct,printing_method,layer_thickness_um,density_g_cm3,compressive_strength_MPa,elastic_modulus_MPa,degradation_rate_pct_per_week,cell_viability_pct,bone_regeneration_score,notes
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,401.39148275293667,47.903532639724844,SLS,378.5364538051051,0.646,28.03,888.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (20wt% HA),569.2802508704362,59.634745220509146,salt leaching,355.31792157339896,0.706,24.66,3097.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,424.1426693546208,73.86715402852644,FDM,315.57945203676616,0.4,14.52,256.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (30wt% HA),187.74745691923238,75.43696501545367,salt leaching,356.8439512820373,0.473,14.0,1928.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),192.39060052367,70.15535120459725,SLS,142.18356269028953,0.456,13.93,1659.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,233.49716348214008,56.80413130838721,freeze drying,198.88759099381974,0.579,12.11,398.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),433.89305739933565,44.17815464531973,SLA,239.6184972825788,1.125,66.78,8916.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),558.0651929253177,37.04494475068658,freeze drying,188.51128004687405,1.269,90.89,10694.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,594.4189809476545,57.29872036624022,electrospinning,212.0874525960809,0.572,13.83,370.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (30wt% HA),480.92980998555356,79.53621054518742,freeze drying,304.1025759758194,0.394,9.27,1355.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),139.0513610737201,72.22596750935236,FDM,269.25061668204245,0.473,16.41,1661.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),182.2685782913775,62.19960949563342,salt leaching,356.34580221848535,0.584,19.49,2316.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (15wt% HA),355.1876770164173,35.45649866710127,salt leaching,342.6076249531711,1.073,37.78,5947.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,436.3838561136847,63.52783193992598,FDM,192.45086920994538,0.511,8.44,386.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),311.8486923893126,34.38177155492744,freeze drying,310.1154634291528,1.014,55.28,9057.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),304.43346790962414,31.904092261384744,electrospinning,330.69161877504484,1.039,58.8,8735.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),291.239809425686,89.57139591485273,salt leaching,360.88608559321256,0.159,2.66,113.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,273.8849435695751,69.21204590512212,freeze drying,153.5420887012335,0.431,5.31,275.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,589.2453413395694,75.37076489153593,electrospinning,238.901170358434,0.282,4.94,24.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,177.56068660188365,57.637516712915776,electrospinning,156.54413537102272,0.485,9.48,77.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),541.8783109226872,75.9632080508342,SLA,104.69373890906488,0.409,12.12,985.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),536.106208893196,70.32141821233314,FDM,173.42024536551776,0.505,14.88,1675.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,596.7417206215241,38.40813450689428,electrospinning,170.24845514249705,0.705,19.78,155.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,171.63021708166434,48.105866108652194,SLA,298.063727143223,0.794,34.86,918.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (20wt% HA),555.7888328102722,82.78283345783298,salt leaching,287.79794129449897,0.301,5.43,614.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),492.902297990259,70.28055148474334,salt leaching,195.62033719489366,0.599,24.37,2529.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),524.6704661300203,58.411129224733195,electrospinning,190.22092563854432,0.643,24.4,2830.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),308.2539333302034,54.760649338865065,salt leaching,258.99754420092574,0.734,31.05,3928.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),146.23199826343182,80.8280031551767,SLA,317.3754136921606,0.293,8.11,524.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (20wt% HA),136.39216418625148,32.37285325242003,freeze drying,341.39518535516356,1.183,49.8,9957.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,266.48215540941067,82.16843109147229,FDM,387.1059281580019,0.239,3.41,58.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (30wt% HA),339.4604381711829,89.97432042106871,freeze drying,172.77795455372245,0.182,4.17,314.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),241.5295987600898,49.296900529644134,electrospinning,239.87513825368163,0.784,30.84,4510.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (15wt% HA),501.4083109100105,57.96024401423703,SLS,316.72407195603193,0.699,19.58,3189.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,210.63704915811263,63.751483647861264,SLS,143.77681393076458,0.486,11.19,267.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),264.93264298892996,39.144684611048596,SLA,213.95193242234626,0.926,37.26,3998.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),344.31055026690757,75.8016375399792,electrospinning,317.0673839189733,0.409,12.86,709.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,373.2731643628937,38.39751171483704,freeze drying,155.21433185838026,0.943,54.98,1523.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,137.16520572151282,80.34410961569728,FDM,345.398773256426,0.275,2.97,125.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,104.57073084533089,72.43017382220759,SLS,251.71987590791954,0.316,6.03,26.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (15wt% HA),107.86588343460987,69.55706051939177,salt leaching,259.66374550382096,0.506,12.67,1269.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (20wt% HA),108.5712988012136,88.64876089395071,electrospinning,343.94716627417296,0.21,6.06,262.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,362.1927006129082,85.08293066754067,freeze drying,172.29064969405246,0.171,2.52,9.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (15wt% HA),579.648897074265,34.74115462886612,SLA,237.69932366535554,1.157,62.9,8048.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (30wt% HA),424.9472258969614,89.50048231700919,salt leaching,109.50535109676531,0.19,4.68,312.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (30wt% HA),185.69178761052382,30.56701035924784,salt leaching,249.9575179338376,1.259,74.43,14814.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),214.88324855050837,85.1491329264127,electrospinning,370.3818877073755,0.241,6.36,512.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,240.1865068797456,71.06572460781848,electrospinning,262.9092094976675,0.359,11.42,252.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,393.51805204224416,87.68815139256034,electrospinning,325.6763409540595,0.188,4.88,58.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,383.3479599455392,63.8374919774259,electrospinning,354.832727586828,0.553,20.65,512.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (30wt% HA),350.39642581886255,73.4498142056589,FDM,392.2969982307989,0.464,14.85,1690.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (10wt% HA),406.9326168107182,66.31012459203853,SLS,278.68259861328386,0.482,16.13,1184.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (15wt% HA),376.51886247524186,43.688303391252994,SLA,212.62809879745828,0.907,38.76,5079.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),223.22489065344826,47.722768842304575,SLS,122.05200511672646,0.848,45.02,5094.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (30wt% HA),280.3501140570302,53.37731852382938,SLS,127.45612860887174,0.814,40.51,5831.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,315.48975798801956,35.23783394130697,freeze drying,267.09550966636834,0.803,29.06,1427.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (20wt% HA),399.02189889713645,35.58385562759245,salt leaching,197.32909917172378,1.194,70.51,7368.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (30wt% HA),552.6037871566793,84.068162691386,freeze drying,393.4519192041662,0.289,9.1,752.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,234.20339857460533,46.13513781180885,SLA,143.78044619396434,0.617,15.44,113.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,572.1111478156971,51.66749473737168,salt leaching,316.2698357366778,0.648,15.27,480.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,574.4117311972825,48.27947974507542,freeze drying,199.6651645934881,0.641,26.8,902.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),511.7676200699376,55.83697325683033,freeze drying,295.31105750998563,0.672,20.83,1876.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (15wt% HA),582.2873115473969,48.85099687172648,SLS,390.6175665240087,0.739,30.05,3876.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,240.15007323210875,49.55317424657433,SLS,335.75995950311824,0.706,12.78,675.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (20wt% HA),483.8089538741825,40.79563275652198,electrospinning,108.0748326026006,1.036,42.59,7068.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),134.57933596881313,79.87690852262166,salt leaching,354.33637901169845,0.306,6.04,460.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,177.07161722792827,45.1609010958655,salt leaching,226.93838653507106,0.839,46.59,918.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),353.30632151475453,54.04830583976242,electrospinning,376.1176553434887,0.782,26.82,4037.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),368.4529930122939,83.73009092165395,FDM,291.45411010325233,0.328,9.71,688.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,122.14834676392479,68.81999087900425,electrospinning,395.08246178559483,0.477,19.85,355.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (15wt% HA),149.30327929086377,36.35667309636523,electrospinning,166.60032386483903,1.128,67.6,6710.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,295.56708433875144,56.746713090294406,freeze drying,331.7026697387296,0.606,8.91,593.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),307.9877142628563,36.272961480363705,FDM,388.5183597039911,0.973,54.52,7355.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),492.1349987643485,50.58400085061757,SLS,256.3344489401415,0.836,40.91,2945.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),122.34152633766057,34.03046040248755,FDM,313.2336969265757,1.003,41.97,5192.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (30wt% HA),187.22661641206696,44.63477679311956,freeze drying,148.0407133646078,0.967,48.06,8177.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (30wt% HA),420.23943833003904,41.067106509083615,FDM,229.64033572878475,1.11,63.05,10566.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),102.22502166306826,55.77317046620061,SLS,164.43883152108893,0.753,32.14,4124.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),535.9896650049426,36.10512292362854,SLS,156.08795068962803,1.036,50.58,7720.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),256.7020550257371,87.95498399694648,salt leaching,216.5917782738248,0.205,3.99,291.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),436.7944311573667,40.35165078062039,freeze drying,340.1840149554122,1.015,48.45,7162.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,158.474451985376,44.31436358632743,SLA,211.99182128929317,0.852,40.53,1088.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),192.87684964638282,53.02259777026122,electrospinning,290.65049261759054,0.726,33.45,4551.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),244.41738702467282,40.01193142964334,salt leaching,156.12957398872078,0.927,47.43,6828.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (15wt% HA),507.6079703269309,38.192082879749755,freeze drying,389.14872682448197,0.943,47.39,6582.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (15wt% HA),321.9258714046311,72.60854237074783,freeze drying,150.17604622841765,0.441,13.53,979.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,368.8043091024097,46.491175096412036,salt leaching,150.46269323097212,0.819,42.34,1021.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),386.3570269726464,60.64835881287351,freeze drying,180.36667281787027,0.67,23.7,3329.5,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (30wt% HA),209.27096750503674,56.48199478373823,electrospinning,227.5464060211549,0.789,41.83,6129.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,274.2884884111569,56.983940569824824,salt leaching,345.01857553493153,0.658,24.97,718.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,393.9619484884053,78.64216301036461,electrospinning,205.1892523341969,0.245,3.86,18.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,506.76493274771684,77.09095859823509,freeze drying,341.6321480110835,0.321,3.59,150.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,452.02688087759424,49.4192169512809,SLS,186.79997303948306,0.708,12.65,871.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,492.84552414564865,87.76631969962752,SLS,375.6306135489476,0.152,2.47,58.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL,PCL,261.04835580468847,38.77460660549768,electrospinning,174.26642200680132,0.701,17.11,145.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),325.99586127518216,54.85350536190226,FDM,290.08832900508935,0.91,52.17,5827.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (15wt% HA),263.64464008046514,87.01524473192296,electrospinning,100.74192554259542,0.23,6.94,243.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,298.8579340943319,77.74067559887072,SLA,390.43857402274705,0.341,9.94,173.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),165.2971251537729,62.8386321267189,SLS,355.7267728865248,0.629,29.32,1876.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,518.3510894312775,67.57077132935365,SLA,104.88440571182332,0.402,10.21,361.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,554.703607156549,89.74164412405723,SLS,364.64432921259964,0.137,1.86,18.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,225.19463927455445,69.27527786512763,electrospinning,211.55313029402973,0.47,16.5,297.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),217.07192074220973,71.96648229147442,electrospinning,296.6455685150605,0.565,21.71,2033.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,359.7221273183179,65.62076981046387,FDM,233.5200630335963,0.426,14.35,438.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (30wt% HA),135.41415270025607,37.93050906555365,electrospinning,214.92097770273182,1.169,53.85,11945.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),486.7302418253121,38.22775768461274,SLA,325.9473402973204,1.045,61.36,4833.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),405.159619636909,63.79747286817792,SLS,149.23496493719387,0.587,25.33,2908.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (15wt% HA),321.19193471954213,66.96456075604237,FDM,165.17340336744792,0.478,13.3,1347.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (10wt% HA),257.2518340910847,87.79492263319585,SLS,141.9490566427701,0.186,2.96,167.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (20wt% HA),242.46040500316636,73.27077833157469,FDM,382.38377352910356,0.468,12.74,1609.6,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA,PGA,354.7612830573563,61.06494766783425,SLS,324.35309229437485,0.596,26.36,553.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (15wt% HA),220.5408778026049,53.15313448581561,FDM,291.4246989650945,0.677,28.96,3063.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),530.4070019683737,37.91897284396212,SLS,270.51411663188827,1.05,52.94,4747.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA,PLGA,133.7662846363836,31.001364106251373,FDM,178.6555831486201,0.925,32.51,1072.9,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (20wt% HA),456.3145380506253,47.18926800574542,salt leaching,330.13300019971723,0.899,33.57,5797.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (20wt% HA),238.73386786728003,66.96282334000489,freeze drying,192.97206568499257,0.578,19.09,2507.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (20wt% HA),393.2185815062159,49.605017777114284,electrospinning,328.9672393378462,0.779,28.63,4905.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLGA/HA,PLGA/HA (30wt% HA),219.31869409198293,87.20567860296433,salt leaching,173.34392611580964,0.241,5.91,411.3,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (10wt% HA),429.02618028468703,69.96477473155863,FDM,152.6937710928388,0.43,15.45,1164.4,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (15wt% HA),361.50268136420414,87.18097210528185,electrospinning,334.89613046312377,0.185,3.49,211.0,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (30wt% HA),485.71514524481233,83.18488558443936,salt leaching,108.80687535184104,0.339,9.59,775.7,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan/HA,Chitosan/HA (30wt% HA),327.5988888397137,34.62420187718312,salt leaching,208.03716865652598,1.258,54.48,13778.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PCL/HA,PCL/HA (10wt% HA),547.134210072131,76.39973719547908,FDM,302.2361294689291,0.318,7.59,478.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA,PLA,335.8822947888691,44.67308702140221,SLA,214.89384231021972,0.686,30.44,968.2,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),457.0104008192786,78.18692918745325,SLA,296.7109883264511,0.354,11.12,936.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (10wt% HA),385.767981308729,79.55981973315197,electrospinning,135.82027890244336,0.346,10.02,568.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,Chitosan,Chitosan,134.46321888637254,87.24476444762566,SLS,239.52825337506584,0.179,1.5,52.8,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PLA/HA,PLA/HA (20wt% HA),284.45967957627454,57.40477055667453,SLS,187.47852719680978,0.691,28.73,4045.1,,,,"synthetic - Gibson-Ashby model, not experimental"
SYNTHETIC_GIBSON_ASHBY,,PGA/HA,PGA/HA (20wt% HA),598.8935581319528,88.31146470905571,electrospinning,332.76578678657654,0.217,6.03,318.3,,,,"synthetic - Gibson-Ashby model, not experimental"
